ID,Dead, Age ,Gender,Race,Class,Major1,Major2,Minor1,Minor2,Position,Profession,Industry,City,State
1330596,,46,Female,Black or African American,2010,Nursing,,,,,,,Malden,MA
1331743,,31,Female,White,2010,Nursing,,,,,,,Canton,MA
1332871,,30,Female,White,2010,Communications,,,,,,,Patterson,NY
1334065,,32,Female,,2010,Communications,,,,,,,Boston,MA
1334210,,42,Female,White,2010,Nursing,,,,,,,Houston,TX
1399971,,32,Female,,2010,Sociology,,,,,,,Fall River,MA
241604,,55,Female,,2011,Nursing,,,,,,,Cranston,RI
465411,,43,Female,White,2011,Economics,,,,,,,Auburndale,MA
490990,,37,Female,,2011,Nursing,,,,,,,San Diego,CA
521550,,35,Female,,2011,Nursing,,,,,,,Belmont,MA
527377,,49,Female,Black or African American,2011,Nutrition and Dietetics,,,,,,,Brockton,MA
554367,,36,Female,White,2011,Nursing,,,,,,,Dorchester,MA
573734,,35,Female,,2011,Nursing,,,,,,,Methuen,MA
589563,,43,Female,,2011,Marketing,,,,,,,Natick,MA
600561,,44,Female,,2011,Psychology,,,,,,,Uxbridge,MA
640501,,35,Female,Asian,2011,Biology,,Education (secondary),,,,,Guilford,CT
693990,,35,Female,White,2011,Nursing,,,,,,,Pembroke,MA
694470,,37,Female,,2011,Spanish,,,,,,,Cambridge,MA
695654,,33,Female,Black or African American,2011,Nursing,,,,,,,Waltham,MA
703487,,34,Female,,2011,Public Health,,Management,,,,,Malden,MA
704869,,58,Female,,2011,Nursing,,,,,,,East Falmouth,MA
705606,,36,Female,Black or African American,2011,Society and Health,Sociology,,,,,,Plainville,MA
711691,,46,Female,Latino/a or Hispanic,2011,Nursing,,,,,,,Boston,MA
748617,,41,Female,,2011,Nursing,,,,,,,Newtonville,MA
798830,,32,Female,,2011,Nursing,,,,,,,Medford,MA
809048,,34,Female,White,2011,Computer Science,,,,,,,West Hartford,CT
818662,,52,Female,Black or African American,2011,English,,,,,,,Brockton,MA
947090,,48,Female,,2011,Nursing,,,,,,,Randolph,MA
948585,,32,Female,Asian,2011,Physical Therapy,,,,,,,Fall River,MA
962614,,33,Female,,2011,Biopsychology,,,,,,,Worcester,MA
964482,,32,Female,White,2011,Psychology,,Sociology,,,,,Plymouth,MA
965215,,40,Female,Multi-Racial,2011,Biology,Computer Science,,,,,,Boston,MA
972928,,38,Female,Asian,2011,Chemistry,,,,,,,Arlington,MA
974225,,31,Female,White,2011,Communications,Psychology,English,,,,,Coventry,RI
983303,,30,Female,White,2011,Political Science,,Public Policy Studies,,,,,Randolph,MA
998265,,30,Female,Latino/a or Hispanic,2011,Nursing,,,,,,,Pembroke,MA
999887,,31,Female,,2011,Nursing,,,,,,,Everett,MA
1013424,,29,Female,White,2011,Sociology,,,,,,,Lynn,MA
1013465,,29,Female,White,2011,Economics,,Political Science,,,,,Burleson,TX
1019906,,31,Female,White,2011,Health Science and Physical Therapy,,Biology,,,,,Windsor,VT
1022365,,33,Female,White,2011,Communications,,,,,,,Saint George,UT
1024674,,31,Female,White,2011,Nursing,,,,,,,Augusta,GA
1026378,,34,Female,White,2011,Nursing,,,,,,,Nashua,NH
1026662,,29,Female,White,2011,Nursing,,Biology,,,,,Lexington,MA
1029507,,32,Female,Asian,2011,International Relations,,East Asian Studies,Elementary Education,,,,Riverside,CT
1029848,,31,Female,White,2011,Economics,Mathematics,,,,,,Haverhill,MA
1030523,,31,Female,White,2011,Political Science,,Economics,,,,,Hull,MA
1056141,,30,Female,,2011,Economics,,,,,,,Amsterdam,
1056420,,31,Female,Multi-Racial,2011,Communications,,English,,,,,Medford,MA
1075816,,31,Female,White,2011,Nursing,,,,,,,Reading,MA
1097569,,29,Female,White,2011,Exercise Science,,Psychology,,,,,Midlothian,VA
1102343,,30,Female,White,2011,East Asian Studies,,History,,,,,Auburn,NH
1104219,,31,Female,White,2011,Biopsychology,,,,,,,Braintree,MA
1104788,,29,Female,White,2011,Biopsychology,,Chemistry,,,,,Clinton,ME
1106744,,29,Female,Asian,2011,Biochemistry,Physics,Mathematics,,,,,Yorktown,VA
1108456,,30,Female,Multi-Racial,2011,Psychology,,Special Education,,,,,Attleboro,MA
1108487,,30,Female,,2011,Chemistry,Physics,,,,,,Eagan,MN
1109439,,30,Female,Black or African American,2011,Nursing,,,,,,,Weston,MA
1110753,,30,Female,White,2011,Spanish,,Psychology,,,,,Hudson,MA
1113492,,31,Female,White,2011,Marketing,,,,,,,Kittery Point,ME
1123992,,29,Female,White,2011,Art,Environmental Science,,,,,,Franconia,NH
1131517,,30,Female,White,2011,Social Studies (elementary education),,Elementary Education,,,,,Orleans,MA
1132355,,30,Female,White,2011,Biopsychology,,,,,,,Haverhill,MA
1132793,,30,Female,White,2011,Health Science and Physical Therapy,,Biology,Psychology,,,,Braintree,MA
1132897,,34,Female,White,2011,Nursing,,,,,,,Center Sandwich,NH
1132999,,30,Female,White,2011,Communications,,,,,,,Winchester,MA
1133906,,30,Female,White,2011,Nursing,,,,,,,Wrentham,MA
1134431,,31,Female,White,2011,Nursing,,,,,,,Boston,MA
1135456,,31,Female,White,2011,Nursing,,,,,,,Fairhaven,MA
1135576,,29,Female,White,2011,,,,,,,,Boston,MA
1139596,,29,Female,Latino/a or Hispanic,2011,Nursing,,Biology,,,,,Revere,MA
1139669,,29,Female,White,2011,Communications,,,,,,,Boston,MA
1140537,,30,Female,Asian,2011,Nursing,,,,,,,Newton,MA
1141805,,29,Female,White,2011,Political Science,,International Relations,Women's and Gender Studies,,,,Arvada,CO
1143069,,34,Female,White,2011,Biology,,,,,,,Medway,MA
1143372,,31,Female,,2011,Art,Computer Science,,,,,,Wilmington,MA
1143956,,29,Female,White,2011,International Relations,,Economics,,,,,Pacific Palisades,CA
1145594,,30,Female,Asian,2011,Nursing,,,,,,,Allston,MA
1147543,,31,Female,White,2011,Nutrition and Dietetics,,,,,,,Brookline,MA
1148835,,31,Female,Asian,2011,Nursing,,,,,,,West Roxbury,MA
1149555,,42,Female,White,2011,Nursing,,,,,,,Mount Vernon,NY
1149978,,30,Female,White,2011,Art,Psychology,,,,,,Uxbridge,MA
1152688,,31,Female,Asian,2011,Psychology,,,,,,,Boston,MA
1153528,,32,Female,,2011,Art,Philosophy,,,,,,Boston,MA
1153676,,30,Female,White,2011,Computer Science,,,,,,,East Greenwich,RI
1153856,,30,Female,Multi-Racial,2011,Art,Communications,,,,,,Boston,MA
1153990,,31,Female,Black or African American,2011,Computer Science,Mathematics,,,,,,Honolulu,HI
1154104,,30,Female,,2011,English,,,,,,,Holden,MA
1154173,,30,Female,White,2011,Health Science and Physical Therapy,,Biology,Management,,,,Prospect,CT
1154197,,30,Female,Asian,2011,Communications,,,,,,,Taipei,
1156148,,30,Female,Asian,2011,Nursing,,Biology,,,,,Medford,MA
1156495,,50,Female,Black or African American,2011,Nursing,,,,,,,Randolph,MA
1156974,,30,Female,White,2011,Biopsychology,,,,,,,Worcester,MA
1157335,,30,Female,Black or African American,2011,Nursing,,East Asian Studies,,,,,San Antonio,TX
1160417,,30,Female,White,2011,Elementary Education,History,,,,,,Waltham,MA
1161401,,29,Female,White,2011,Nursing,,,,,,,North Haven,CT
1161404,,30,Female,Multi-Racial,2011,Nursing,,Biology,,,,,Rochester,NH
1161613,,30,Female,,2011,Mathematics,,Education (secondary),,,,,Lake Worth,FL
1161921,,36,Female,White,2011,Biology,,,,,,,Plainville,MA
1163259,,35,Female,,2011,Nursing,,,,,,,Austin,TX
1163323,,30,Female,White,2011,Nursing,,,,,,,Haverhill,MA
1163588,,28,Female,Asian,2011,Chemistry,,Mathematics,,,,,Lincoln,RI
1163824,,30,Female,White,2011,Nursing,,Biology,Psychology,,,,Worcester,MA
1164228,,30,Female,White,2011,Mathematics,,Education (secondary),,,,,Chester,NH
1164512,,29,Female,Asian,2011,Biopsychology,,,,,,,Cambridge,MA
1164804,,30,Female,White,2011,Psychology,,,,,,,Brooklyn,NY
1164991,,29,Female,White,2011,Nursing,,,,,,,Dracut,MA
1165039,,30,Female,Asian,2011,Biopsychology,,Philosophy,,,,,Norwood,MA
1165111,,29,Female,Black or African American,2011,Communications,,Photography,,,,,Roxbury,MA
1165218,,29,Female,White,2011,Nutrition and Dietetics,,,,,,,Chicopee,MA
1165231,,30,Female,White,2011,Economics,International Relations,,,,,,West Dennis,MA
1165449,,30,Female,Multi-Racial,2011,Exercise Science,,,,,,,Attleboro,MA
1165480,,30,Female,White,2011,Psychology,,,,,,,Newburyport,MA
1166005,,33,Female,White,2011,Communications,,,,,,,Palm Harbor,FL
1166123,,34,Female,White,2011,Nutrition and Dietetics,Public Health,,,,,,Boston,MA
1166254,,29,Female,White,2011,Economics,International Relations,Political Science,Spanish,,,,Prospect,CT
1170369,,29,Female,White,2011,Nursing,,Biology,,,,,Jefferson,MA
1170395,,30,Female,White,2011,History,,Education (secondary),,,,,Canton,MA
1170507,,29,Female,White,2011,Nursing,,,,,,,Beverly,MA
1171519,,29,Female,White,2011,Biopsychology,,,,,,,Worcester,MA
1171829,,30,Female,Black or African American,2011,Communications,Marketing,,,,,,Malden,MA
1172081,,29,Female,White,2011,Health Science and Physical Therapy,,Biology,,,,,,
1172213,,30,Female,White,2011,Social Studies (elementary education),,Elementary Education,,,,,Milford,MA
1172308,,30,Female,White,2011,Arts Administration,Communications,,,,,,Winchester,MA
1172570,,30,Female,White,2011,Communications,,Marketing,,,,,Winchester,MA
1181488,,29,Female,White,2011,Nutrition and Dietetics,,Communications,,,,,Owings Mills,MD
1183046,,29,Female,White,2011,Marketing,,,,,,,San Diego,CA
1184266,,30,Female,White,2011,Nursing,,Biology,,,,,Brookline,MA
1185415,,30,Female,White,2011,English,,Cinema & Media Studies,Special Education,,,,Somerville,MA
1186535,,30,Female,White,2011,Nursing,,Biology,,,,,Boston,MA
1187951,,30,Female,White,2011,English,,Education (secondary),,,,,Danbury,CT
1206883,,30,Female,White,2011,Political Science,Women's and Gender Studies,Gender History,International Relations,,,,Brooklyn,NY
1207929,,29,Female,,2011,Nutrition and Dietetics,,,,,,,Stoneham,MA
1208127,,29,Female,White,2011,Marketing,,Economics,,,,,New York,NY
1208566,,30,Female,Asian,2011,Biology,,,,,,,Allston,MA
1208614,,29,Female,White,2011,Art,Communications,,,,,,Portland,ME
1208824,,29,Female,White,2011,Nursing,,,,,,,Marshfield,MA
1208947,,29,Female,Multi-Racial,2011,Mathematics,,Computer Science,Education (secondary),,,,Lexington,MA
1209702,,29,Female,Asian,2011,Biology,,Chemistry,,,,,Astoria,NY
1209755,,30,Female,,2011,Philosophy,Political Science,Emerging Global Markets,Photography,,,,New York,NY
1209976,,30,Female,White,2011,Nursing,,Psychology,,,,,Austell,GA
1210325,,29,Female,White,2011,Nutrition and Dietetics,,Biology,,,,,Marshfield,MA
1210464,,29,Female,White,2011,Psychology,,Nutrition,,,,,Nantucket,MA
1210546,,29,Female,White,2011,Nursing,,,,,,,Mansfield,MA
1210556,,30,Female,White,2011,French,,Spanish,,,,,Westford,MA
1210759,,29,Female,White,2011,Nursing,,,,,,,Old Orchard Beach,ME
1210788,,30,Female,White,2011,Social Studies (elementary education),,Elementary Education,English,,,,Enfield,CT
1211181,,29,Female,White,2011,Nursing,,Biology,,,,,Hampton,NH
1211374,,46,Female,White,2011,Nursing,,,,,,,Waltham,MA
1211941,,30,Female,White,2011,Exercise Science,,Psychology,,,,,San Diego,CA
1211947,,29,Female,White,2011,Communications,,Studio Art,,,,,Dedham,MA
1212410,,30,Female,White,2011,Art,,Sociology,,,,,Aloha,OR
1212891,,29,Female,Multi-Racial,2011,Public Health,,,,,,,Medford,MA
1213050,,30,Female,White,2011,Nursing,,Biology,,,,,Canton,MA
1214272,,30,Female,Latino/a or Hispanic,2011,Public Health,,Nutrition,,,,,Lynn,MA
1214280,,29,Female,White,2011,Nursing,,Psychology,,,,,West Springfield,MA
1214447,,30,Female,,2011,Economics,Psychology,,,,,,Boston,MA
1214992,,37,Female,White,2011,Nursing,,,,,,,Brockton,MA
1215050,,29,Female,Multi-Racial,2011,Public Health,,,,,,,Mattapan,MA
1215224,,29,Female,White,2011,Psychology,,Nutrition,,,,,Bolton,CT
1215439,,32,Female,White,2011,Sociology,,,,,,,Acton,MA
1215530,,29,Female,White,2011,French,,Early Childhood Education,,,,,Portsmouth,NH
1215812,,30,Female,Asian,2011,Early Childhood Education,,,,,,,Weston,MA
1216221,,29,Female,White,2011,Exercise Science,,,,,,,Charleston,SC
1216379,,29,Female,Black or African American,2011,Biopsychology,,Public Health,,,,,Stoughton,MA
1216380,,29,Female,Black or African American,2011,Communications,,,,,,,Brockton,MA
1216425,,30,Female,White,2011,Nursing,,Biology,,,,,Londonderry,NH
1217424,,29,Female,White,2011,Nursing,,Psychology,,,,,Ellington,CT
1251684,,30,Female,White,2011,Communications,,Marketing,,,,,Penn Yan,NY
1252230,,30,Female,,2011,Art,,,,,,,Brookline,MA
1252272,,29,Female,White,2011,Spanish,,Psychology,,,,,Orono,ME
1252278,,31,Female,White,2011,Psychology,,Elementary Education,,,,,Peterborough,NH
1252282,,30,Female,White,2011,Nursing,,,,,,,East Falmouth,MA
1252416,,29,Female,White,2011,Nursing,,,,,,,Los Angeles,CA
1252899,,29,Female,Asian,2011,Art,Psychology,,,,,,Wilder,VT
1253325,,29,Female,White,2011,Biology,,Chemistry,,,,,Andover,MA
1253326,,30,Female,White,2011,Management,Marketing,,,,,,Foxboro,MA
1253808,,30,Female,White,2011,English,,,,,,,Loveland,OH
1253840,,30,Female,White,2011,Health Science and Physical Therapy,,,,,,,Arlington,MA
1253899,,30,Female,White,2011,Psychology,,Elementary Education,,,,,Winchester,MA
1253959,,30,Female,White,2011,Art History,Nutrition and Dietetics,,,,,,Ayer,MA
1254097,,32,Female,Black or African American,2011,Chemistry,,Mathematics,Women's and Gender Studies,,,,Jamaica Plain,MA
1254155,,29,Female,White,2011,Communications,Computer Science,,,,,,East Walpole,MA
1254369,,30,Female,White,2011,Nutrition and Dietetics,,,,,,,Marshfield,MA
1254376,,29,Female,Black or African American,2011,Psychology,,Early Childhood Education,,,,,Weston,MA
1254457,,30,Female,White,2011,Psychology,,Special Education,,,,,Huntington,VT
1254458,,30,Female,White,2011,Biology,,,,,,,South Boston,MA
1254473,,29,Female,White,2011,Nursing,,,,,,,Boston,MA
1254510,,30,Female,White,2011,Nursing,,Biology,,,,,Amherst,NH
1254540,,30,Female,White,2011,Political Science,,Management,,,,,Boston,MA
1254566,,29,Female,Asian,2011,Biochemistry,Physics,,,,,,Everett,MA
1254656,,30,Female,White,2011,International Relations,Political Science,Economics,,,,,Weymouth,MA
1254901,,29,Female,White,2011,Biology,,,,,,,Quincy,MA
1254914,,29,Female,White,2011,Nursing,,Biology,,,,,Freeport,ME
1254916,,30,Female,White,2011,Exercise Science,,,,,,,New Bedford,MA
1254983,,29,Female,Asian,2011,Mathematics,,,,,,,South Boston,MA
1256450,,30,Female,White,2011,Nursing,,Biology,,,,,West Stockbridge,MA
1256457,,30,Female,White,2011,Nutrition and Dietetics,,,,,,,Somerville,MA
1256887,,30,Female,White,2011,Exercise Science,,,,,,,Milford,MA
1257110,,29,Female,Asian,2011,Biology,,Chemistry,,,,,Roxbury Crossing,MA
1257150,,50,Female,White,2011,Nursing,,,,,,,East Bridgewater,MA
1257531,,29,Female,White,2011,Nursing,,Biology,,,,,Carlsbad,CA
1257535,,30,Female,White,2011,Health Science and Physical Therapy,,Biology,Psychology,,,,Brighton,MA
1257998,,30,Female,Latino/a or Hispanic,2011,Nutrition and Dietetics,,Early Childhood Education,,,,,Maracaibo,
1258419,,30,Female,White,2011,Psychology,,Political Science,,,,,Swansea,MA
1258488,,29,Female,Asian,2011,Biochemistry,,,,,,,Quincy,MA
1258888,,29,Female,White,2011,Management,,Cinema & Media Studies,,,,,Los Angeles,CA
1259069,,29,Female,,2011,Women's and Gender Studies,,Leadership,,,,,Brighton,MA
1259168,,28,Female,White,2011,Environmental Science,Public Health,,,,,,Astoria,OR
1259230,,30,Female,,2011,Finance,,Economics,,,,,Freeport,ME
1270412,,31,Female,White,2011,Nursing,,,,,,,Brooklyn,NY
1270789,,35,Female,White,2011,Nursing,,,,,,,Watertown,MA
1270837,,49,Female,White,2011,Nursing,,,,,,,Centerville,MA
1270903,,56,Female,White,2011,Nursing,,,,,,,Braintree,MA
1274971,,36,Female,White,2011,Nursing,,,,,,,Norwood,MA
1275091,,33,Female,White,2011,Nursing,,,,,,,Woodstock,CT
1275972,,36,Female,,2011,Nursing,,,,,,,Lancaster,PA
1278145,,37,Female,,2011,Nursing,,,,,,,Roslindale,MA
1282669,,30,Female,White,2011,Biochemistry,,,,,,,Bristol,CT
1286622,,30,Female,White,2011,Psychology,,,,,,,Sharon,MA
1313388,,32,Female,,2011,Nursing,,,,,,,Golden,CO
1314579,,35,Female,White,2011,Nursing,,,,,,,Cambridge,MA
1315833,,36,Female,,2011,Nursing,,,,,,,Canton,MA
1317157,,32,Female,White,2011,Nursing,,,,,,,Colleyville,TX
1317539,,64,Female,White,2011,Nursing,,,,,,,San Jose,CA
1318224,,42,Female,Black or African American,2011,Nursing,,,,,,,Brighton,MA
1318638,,33,Female,,2011,Nursing,,,,,,,Medford,MA
1321736,,31,Female,,2011,Marketing,,,,,,,Bangkok,
1321865,,30,Female,White,2011,Management,,,,,,,Pembroke,MA
1321867,,43,Female,White,2011,Nursing,,,,,,,Exeter,NH
1322242,,30,Female,White,2011,Biology,,,,,,,Acton,MA
1322298,,30,Female,,2011,Communications,,,,,,,Groveland,MA
1322473,,30,Female,,2011,Nursing,,Biology,,,,,Watertown,MA
1322577,,30,Female,White,2011,Nursing,,,,,,,North Hollywood,CA
1323186,,30,Female,,2011,Nursing,,,,,,,Lee,NH
1323428,,29,Female,Multi-Racial,2011,Nursing,,,,,,,Lakewood,CA
1323720,,28,Female,Black or African American,2011,Psychology,,,,,,,North Providence,RI
1324275,,35,Female,,2011,Nursing,,,,,,,Sunnyvale,CA
1325978,,30,Female,White,2011,Environmental Science,,,,,,,Waquoit,MA
1326892,,34,Female,,2011,Nursing,,,,,,,Chestnut Hill,MA
1328090,,39,Female,,2011,Nursing,,,,,,,Boston,MA
1328997,,29,Female,White,2011,Nursing,,,,,,,New York,NY
1330247,,29,Female,Latino/a or Hispanic,2011,Arts Administration,,,,,,,Milton,MA
1330481,,29,Female,White,2011,Nursing,,,,,,,Brookline,MA
1331454,,32,Female,,2011,Exercise Science,,Psychology,,,,,Manama,
1331615,,30,Female,White,2011,Nursing,,,,,,,San Rafael,CA
1332135,,35,Female,,2011,Nursing,,,,,,,San Diego,CA
1332273,,33,Female,,2011,Elementary Education,Social Studies (elementary education),,,,,,Nelson,NH
1332884,,29,Female,,2011,Exercise Science,,Nutrition,,,,,Walpole,MA
1333084,,65,Female,White,2011,Nursing,,,,,,,Marshfield,MA
1333113,,56,Female,,2011,Nursing,,,,,,,Hyde Park,MA
1333123,,64,Female,White,2011,Nursing,,,,,,,Dedham,MA
1333152,,50,Female,White,2011,Nursing,,,,,,,East Walpole,MA
1333160,,64,Female,White,2011,Nursing,,,,,,,Hanover,MA
1333164,,54,Female,White,2011,Nursing,,,,,,,Marshfield,MA
1333538,,29,Female,,2011,Biopsychology,,,,,,,Melrose,MA
1333694,,29,Female,,2011,International Relations,Political Science,,,,,,Boston,MA
1333845,,30,Female,White,2011,Nursing,,,,,,,Winchester,MA
1334092,,32,Female,,2011,Nursing,,,,,,,Newburyport,MA
1335019,,45,Female,Black or African American,2011,Management,,Cinema & Media Studies,,,,,Roxbury,MA
1335182,,36,Female,,2011,Nursing,,,,,,,Malden,MA
1337155,,43,Female,,2011,Management,,,,,,,Saratoga Springs,NY
1341602,,61,Female,,2011,Nursing,,,,,,,Bridgewater,MA
1341887,,30,Female,White,2011,Nursing,,Biology,Psychology,,,,New Orleans,LA
1343405,,37,Female,White,2011,Nursing,,,,,,,West Newton,MA
1343410,,52,Female,White,2011,Nursing,,,,,,,Quincy,MA
1344259,,39,Female,,2011,Nursing,,,,,,,Norwell,MA
1345106,,34,Female,,2011,Nursing,,,,,,,Everett,MA
1347207,,30,Female,Black or African American,2011,Communications,,Photography,,,,,Dorchester Center,MA
1347360,,31,Female,,2011,Nursing,,,,,,,Needham,MA
1347537,,41,Female,,2011,Nursing,,,,,,,Boston,MA
1348493,,34,Female,,2011,Nursing,,,,,,,Brookline,MA
1357725,,36,Female,,2011,Nursing,,,,,,,Stoughton,MA
1363783,,33,Female,,2011,Nursing,,,,,,,East Sandwich,MA
1363872,,32,Female,,2011,Nursing,,,,,,,Hampton,NH
1369360,,34,Female,,2011,Nursing,,,,,,,Melrose,MA
1398920,,43,Female,,2011,Nursing,,,,,,,Melrose,MA
1398954,,38,Female,Black or African American,2011,Management,,,,,,,Rockville,MD
1401341,,35,Female,,2011,Nursing,,,,,,,Redmond,WA
1402033,,32,Female,White,2011,Biology,,Chemistry,,,,,Canton,MA
1402130,,43,Female,,2011,Nursing,,,,,,,Austin,TX
1402671,,38,Female,,2011,Nursing,,,,,,,Nashua,NH
1405386,,35,Female,,2011,Nursing,,,,,,,Quincy,MA
1405885,,29,Female,,2011,Nursing,,,,,,,Rocky Hill,CT
1405966,,38,Female,,2011,Nursing,,,,,,,North Andover,MA
1406173,,38,Female,,2011,Nursing,,,,,,,Chelsea,MA
1406239,,40,Female,,2011,Nursing,,,,,,,Atlanta,GA
1406279,,36,Female,,2011,Nursing,,,,,,,Quincy,MA
1406441,,34,Female,,2011,Nursing,,,,,,,Scituate,MA
1406637,,36,Female,,2011,Nursing,,,,,,,Concord,MA
1407488,,35,Female,,2011,Nursing,,,,,,,Chelmsford,MA
1407641,,30,Female,,2011,English,,French,,,,,Cambridge,MA
1407644,,30,Female,,2011,Nursing,,Psychology,,,,,Rutland,MA
1407680,,31,Female,,2011,Nursing,,,,,,,Beavercreek,OH
1407739,,31,Female,White,2011,Psychology,,Biology,,,,,Cutchogue,NY
1408490,,35,Female,,2011,Nursing,,,,,,,Turners Falls,MA
1408672,,32,Female,,2011,Nursing,,,,,,,Worcester,MA
